Day,Device Type,Visitor or Client,Visits,HL app start,HL app complete
2022-11-03T00:00:00Z,::unspecified::,None,0,0,0
2022-11-04T00:00:00Z,Desktop,visitor,531,7,1
2022-11-04T00:00:00Z,Desktop,client,52,0,20
2022-11-04T00:00:00Z,Desktop,::unspecified::,7,0,0
2022-11-04T00:00:00Z,Mobile/Smartphone,visitor,430,13,0
2022-11-04T00:00:00Z,Mobile/Smartphone,client,33,0,20
2022-11-04T00:00:00Z,Mobile/Smartphone,::unspecified::,19,0,0
2022-11-04T00:00:00Z,Tablet landscape,visitor,4,0,0
2022-11-04T00:00:00Z,Tablet landscape,client,1,0,1
2022-11-04T00:00:00Z,Tablet portrait,visitor,1,0,0
2022-11-04T00:00:00Z,::unspecified::,None,0,0,0
2022-11-05T00:00:00Z,Desktop,visitor,225,10,10
2022-11-05T00:00:00Z,Desktop,client,37,0,17
2022-11-05T00:00:00Z,Desktop,::unspecified::,6,0,0
2022-11-05T00:00:00Z,Mobile/Smartphone,visitor,353,13,0
2022-11-05T00:00:00Z,Mobile/Smartphone,client,21,0,12
2022-11-05T00:00:00Z,Mobile/Smartphone,::unspecified::,11,0,0
2022-11-05T00:00:00Z,Tablet landscape,visitor,8,0,0
2022-11-05T00:00:00Z,Tablet portrait,visitor,3,0,0
2022-11-05T00:00:00Z,::unspecified::,None,0,0,0
2022-11-06T00:00:00Z,Desktop,visitor,206,2,0
2022-11-06T00:00:00Z,Desktop,client,44,0,13
2022-11-06T00:00:00Z,Desktop,::unspecified::,10,0,0
2022-11-06T00:00:00Z,Mobile/Smartphone,visitor,349,13,1
2022-11-06T00:00:00Z,Mobile/Smartphone,client,18,0,11
2022-11-06T00:00:00Z,Mobile/Smartphone,::unspecified::,9,0,0
2022-11-06T00:00:00Z,Tablet landscape,visitor,4,0,0
2022-11-06T00:00:00Z,Tablet landscape,client,1,0,1
2022-11-06T00:00:00Z,Tablet portrait,None,0,0,0
2022-11-06T00:00:00Z,::unspecified::,None,0,0,0
2022-11-07T00:00:00Z,Desktop,visitor,639,9,2
2022-11-07T00:00:00Z,Desktop,client,59,0,25
2022-11-07T00:00:00Z,Desktop,::unspecified::,15,0,0
2022-11-07T00:00:00Z,Mobile/Smartphone,visitor,462,16,2
2022-11-07T00:00:00Z,Mobile/Smartphone,client,35,0,18
2022-11-07T00:00:00Z,Mobile/Smartphone,::unspecified::,19,0,0
2022-11-07T00:00:00Z,Tablet landscape,visitor,5,0,0
2022-11-07T00:00:00Z,Tablet landscape,client,1,0,0
2022-11-07T00:00:00Z,Tablet portrait,visitor,2,0,0
2022-11-07T00:00:00Z,::unspecified::,None,0,0,0
2022-11-08T00:00:00Z,Desktop,visitor,640,12,2
2022-11-08T00:00:00Z,Desktop,client,53,0,19
2022-11-08T00:00:00Z,Desktop,::unspecified::,8,0,0
2022-11-08T00:00:00Z,Mobile/Smartphone,visitor,442,13,1
2022-11-08T00:00:00Z,Mobile/Smartphone,client,19,0,11
2022-11-08T00:00:00Z,Mobile/Smartphone,::unspecified::,9,0,0
2022-11-08T00:00:00Z,Tablet landscape,visitor,3,0,0
2022-11-08T00:00:00Z,Tablet portrait,visitor,5,0,0
2022-11-08T00:00:00Z,::unspecified::,None,0,0,0
2022-11-09T00:00:00Z,Desktop,visitor,530,18,3
2022-11-09T00:00:00Z,Desktop,client,49,0,16
2022-11-09T00:00:00Z,Desktop,::unspecified::,10,0,0
2022-11-09T00:00:00Z,Mobile/Smartphone,visitor,407,10,3
2022-11-09T00:00:00Z,Mobile/Smartphone,client,21,0,12
2022-11-09T00:00:00Z,Mobile/Smartphone,::unspecified::,10,0,0
2022-11-09T00:00:00Z,Tablet landscape,visitor,5,0,0
2022-11-09T00:00:00Z,Tablet portrait,visitor,7,0,0
2022-11-09T00:00:00Z,::unspecified::,None,0,0,0
2022-11-10T00:00:00Z,Desktop,visitor,487,19,4
2022-11-10T00:00:00Z,Desktop,client,42,0,17
2022-11-10T00:00:00Z,Desktop,::unspecified::,5,0,0
2022-11-10T00:00:00Z,Mobile/Smartphone,visitor,360,16,1
2022-11-10T00:00:00Z,Mobile/Smartphone,client,12,0,6
2022-11-10T00:00:00Z,Mobile/Smartphone,::unspecified::,7,0,0
2022-11-10T00:00:00Z,Tablet landscape,visitor,3,0,0
2022-11-10T00:00:00Z,Tablet landscape,client,1,0,0
2022-11-10T00:00:00Z,Tablet portrait,visitor,5,0,0
2022-11-10T00:00:00Z,Tablet portrait,client,1,0,0
2022-11-10T00:00:00Z,::unspecified::,::unspecified::,1,0,0
2022-11-11T00:00:00Z,Desktop,visitor,442,4,2
2022-11-11T00:00:00Z,Desktop,client,42,0,21
2022-11-11T00:00:00Z,Desktop,::unspecified::,10,0,0
2022-11-11T00:00:00Z,Mobile/Smartphone,visitor,336,13,2
2022-11-11T00:00:00Z,Mobile/Smartphone,client,17,0,5
2022-11-11T00:00:00Z,Mobile/Smartphone,::unspecified::,9,0,0
2022-11-11T00:00:00Z,Tablet landscape,visitor,5,0,0
2022-11-11T00:00:00Z,Tablet landscape,client,1,0,0
2022-11-11T00:00:00Z,Tablet portrait,visitor,4,0,0
2022-11-11T00:00:00Z,Tablet portrait,client,1,0,0
2022-11-11T00:00:00Z,::unspecified::,None,0,0,0
2022-11-12T00:00:00Z,Desktop,visitor,170,9,1
2022-11-12T00:00:00Z,Desktop,client,29,0,13
2022-11-12T00:00:00Z,Desktop,::unspecified::,9,0,0
2022-11-12T00:00:00Z,Mobile/Smartphone,visitor,282,9,4
2022-11-12T00:00:00Z,Mobile/Smartphone,client,17,0,12
2022-11-12T00:00:00Z,Mobile/Smartphone,::unspecified::,7,0,0
2022-11-12T00:00:00Z,Tablet landscape,visitor,4,0,0
2022-11-12T00:00:00Z,Tablet portrait,visitor,4,0,0
2022-11-12T00:00:00Z,::unspecified::,None,0,0,0
2022-11-13T00:00:00Z,Desktop,visitor,192,18,3
2022-11-13T00:00:00Z,Desktop,client,30,0,16
2022-11-13T00:00:00Z,Desktop,::unspecified::,9,0,0
2022-11-13T00:00:00Z,Mobile/Smartphone,visitor,358,11,2
2022-11-13T00:00:00Z,Mobile/Smartphone,client,25,0,12
2022-11-13T00:00:00Z,Mobile/Smartphone,::unspecified::,11,0,0
2022-11-13T00:00:00Z,Tablet landscape,visitor,5,0,0
2022-11-13T00:00:00Z,Tablet portrait,visitor,2,0,0
2022-11-13T00:00:00Z,::unspecified::,None,0,0,0
2022-11-14T00:00:00Z,Desktop,visitor,571,11,2
2022-11-14T00:00:00Z,Desktop,client,52,0,17
2022-11-14T00:00:00Z,Desktop,::unspecified::,4,0,0
2022-11-14T00:00:00Z,Mobile/Smartphone,visitor,372,14,2
2022-11-14T00:00:00Z,Mobile/Smartphone,client,30,0,11
2022-11-14T00:00:00Z,Mobile/Smartphone,::unspecified::,14,0,0
2022-11-14T00:00:00Z,Tablet landscape,None,0,0,0
2022-11-14T00:00:00Z,Tablet portrait,client,1,0,1
2022-11-14T00:00:00Z,Tablet portrait,visitor,1,0,0
2022-11-14T00:00:00Z,::unspecified::,None,0,0,0
2022-11-15T00:00:00Z,Desktop,visitor,543,11,3
2022-11-15T00:00:00Z,Desktop,client,55,0,25
2022-11-15T00:00:00Z,Desktop,::unspecified::,14,0,0
2022-11-15T00:00:00Z,Mobile/Smartphone,visitor,412,20,2
2022-11-15T00:00:00Z,Mobile/Smartphone,client,32,0,14
2022-11-15T00:00:00Z,Mobile/Smartphone,::unspecified::,16,0,0
2022-11-15T00:00:00Z,Tablet landscape,visitor,2,0,1
2022-11-15T00:00:00Z,Tablet portrait,visitor,3,1,0
2022-11-15T00:00:00Z,Tablet portrait,client,1,0,0
2022-11-15T00:00:00Z,::unspecified::,None,0,0,0
2022-11-16T00:00:00Z,Desktop,visitor,533,14,1
2022-11-16T00:00:00Z,Desktop,client,50,0,17
2022-11-16T00:00:00Z,Desktop,::unspecified::,15,0,0
2022-11-16T00:00:00Z,Mobile/Smartphone,visitor,383,19,5
2022-11-16T00:00:00Z,Mobile/Smartphone,client,24,0,10
2022-11-16T00:00:00Z,Mobile/Smartphone,::unspecified::,11,0,0
2022-11-16T00:00:00Z,Tablet landscape,visitor,3,0,0
2022-11-16T00:00:00Z,Tablet landscape,client,1,0,1
2022-11-16T00:00:00Z,Tablet landscape,::unspecified::,1,0,0
2022-11-16T00:00:00Z,Tablet portrait,visitor,3,0,0
2022-11-16T00:00:00Z,Tablet portrait,client,1,0,1
2022-11-16T00:00:00Z,::unspecified::,None,0,0,0
2022-11-17T00:00:00Z,Desktop,visitor,485,8,4
2022-11-17T00:00:00Z,Desktop,client,36,0,15
2022-11-17T00:00:00Z,Desktop,::unspecified::,7,0,0
2022-11-17T00:00:00Z,Mobile/Smartphone,visitor,318,9,0
2022-11-17T00:00:00Z,Mobile/Smartphone,client,22,0,12
2022-11-17T00:00:00Z,Mobile/Smartphone,::unspecified::,14,0,0
2022-11-17T00:00:00Z,Tablet landscape,visitor,3,0,0
2022-11-17T00:00:00Z,Tablet portrait,visitor,3,0,0
2022-11-17T00:00:00Z,::unspecified::,None,0,0,0
2022-11-18T00:00:00Z,Desktop,visitor,462,16,5
2022-11-18T00:00:00Z,Desktop,client,39,0,11
2022-11-18T00:00:00Z,Desktop,::unspecified::,9,0,0
2022-11-18T00:00:00Z,Mobile/Smartphone,visitor,277,10,1
2022-11-18T00:00:00Z,Mobile/Smartphone,client,18,0,10
2022-11-18T00:00:00Z,Mobile/Smartphone,::unspecified::,11,0,0
2022-11-18T00:00:00Z,Tablet landscape,visitor,5,0,0
2022-11-18T00:00:00Z,Tablet portrait,None,0,0,0
2022-11-18T00:00:00Z,::unspecified::,None,0,0,0
2022-11-19T00:00:00Z,Desktop,visitor,181,6,3
2022-11-19T00:00:00Z,Desktop,client,23,0,8
2022-11-19T00:00:00Z,Desktop,::unspecified::,4,0,0
2022-11-19T00:00:00Z,Mobile/Smartphone,visitor,276,19,5
2022-11-19T00:00:00Z,Mobile/Smartphone,client,34,0,18
2022-11-19T00:00:00Z,Mobile/Smartphone,::unspecified::,22,0,0
2022-11-19T00:00:00Z,Tablet landscape,visitor,5,0,0
2022-11-19T00:00:00Z,Tablet portrait,visitor,2,0,0
2022-11-19T00:00:00Z,::unspecified::,None,0,0,0
2022-11-20T00:00:00Z,Desktop,visitor,196,8,2
2022-11-20T00:00:00Z,Desktop,client,41,0,24
2022-11-20T00:00:00Z,Desktop,::unspecified::,14,0,0
2022-11-20T00:00:00Z,Mobile/Smartphone,visitor,301,15,3
2022-11-20T00:00:00Z,Mobile/Smartphone,client,33,0,20
2022-11-20T00:00:00Z,Mobile/Smartphone,::unspecified::,17,0,0
2022-11-20T00:00:00Z,Tablet landscape,visitor,3,0,0
2022-11-20T00:00:00Z,Tablet portrait,visitor,3,0,0
2022-11-20T00:00:00Z,::unspecified::,None,0,0,0
2022-11-21T00:00:00Z,Desktop,visitor,539,21,5
2022-11-21T00:00:00Z,Desktop,client,61,0,20
2022-11-21T00:00:00Z,Desktop,::unspecified::,16,0,0
2022-11-21T00:00:00Z,Mobile/Smartphone,visitor,345,7,0
2022-11-21T00:00:00Z,Mobile/Smartphone,client,29,0,14
2022-11-21T00:00:00Z,Mobile/Smartphone,::unspecified::,19,0,0
2022-11-21T00:00:00Z,Tablet landscape,visitor,5,0,0
2022-11-21T00:00:00Z,Tablet portrait,visitor,4,0,0
2022-11-21T00:00:00Z,Tablet portrait,client,1,0,1
2022-11-21T00:00:00Z,Tablet portrait,::unspecified::,1,0,0
2022-11-21T00:00:00Z,::unspecified::,None,0,0,0
2022-11-22T00:00:00Z,Desktop,visitor,555,20,10
2022-11-22T00:00:00Z,Desktop,client,48,0,11
2022-11-22T00:00:00Z,Desktop,::unspecified::,19,0,0
2022-11-22T00:00:00Z,Mobile/Smartphone,visitor,343,9,0
2022-11-22T00:00:00Z,Mobile/Smartphone,client,33,0,14
2022-11-22T00:00:00Z,Mobile/Smartphone,::unspecified::,17,0,0
2022-11-22T00:00:00Z,Tablet landscape,visitor,6,0,0
2022-11-22T00:00:00Z,Tablet landscape,client,3,0,1
2022-11-22T00:00:00Z,Tablet portrait,visitor,5,0,0
2022-11-22T00:00:00Z,::unspecified::,None,0,0,0
2022-11-23T00:00:00Z,Desktop,visitor,607,21,5
2022-11-23T00:00:00Z,Desktop,client,59,0,28
2022-11-23T00:00:00Z,Desktop,::unspecified::,8,0,0
2022-11-23T00:00:00Z,Mobile/Smartphone,visitor,408,13,7
2022-11-23T00:00:00Z,Mobile/Smartphone,client,34,0,18
2022-11-23T00:00:00Z,Mobile/Smartphone,::unspecified::,8,0,0
2022-11-23T00:00:00Z,Tablet landscape,visitor,7,0,0
2022-11-23T00:00:00Z,Tablet portrait,visitor,3,0,0
2022-11-23T00:00:00Z,Tablet portrait,client,1,0,1
2022-11-23T00:00:00Z,::unspecified::,None,0,0,0
2022-11-24T00:00:00Z,Desktop,visitor,474,17,3
2022-11-24T00:00:00Z,Desktop,client,36,0,10
2022-11-24T00:00:00Z,Mobile/Smartphone,visitor,329,7,1
2022-11-24T00:00:00Z,Mobile/Smartphone,client,20,0,6
2022-11-24T00:00:00Z,Tablet landscape,visitor,6,0,0
2022-11-24T00:00:00Z,Tablet portrait,visitor,1,0,0
2022-11-24T00:00:00Z,Tablet portrait,client,1,0,0
2022-11-24T00:00:00Z,::unspecified::,None,0,0,0
2022-11-25T00:00:00Z,Desktop,visitor,423,12,5
2022-11-25T00:00:00Z,Desktop,client,37,0,16
2022-11-25T00:00:00Z,Desktop,::unspecified::,1,0,0
2022-11-25T00:00:00Z,Mobile/Smartphone,visitor,252,11,2
2022-11-25T00:00:00Z,Mobile/Smartphone,client,29,0,11
2022-11-25T00:00:00Z,Mobile/Smartphone,::unspecified::,1,0,0
2022-11-25T00:00:00Z,Tablet landscape,visitor,5,0,0
2022-11-25T00:00:00Z,Tablet portrait,visitor,2,0,0
2022-11-25T00:00:00Z,::unspecified::,None,0,0,0
2022-11-26T00:00:00Z,Desktop,visitor,151,9,4
2022-11-26T00:00:00Z,Desktop,client,20,0,8
2022-11-26T00:00:00Z,Mobile/Smartphone,visitor,253,12,0
2022-11-26T00:00:00Z,Mobile/Smartphone,client,22,0,10
2022-11-26T00:00:00Z,Mobile/Smartphone,::unspecified::,2,0,0
2022-11-26T00:00:00Z,Tablet landscape,visitor,4,0,0
2022-11-26T00:00:00Z,Tablet landscape,client,1,0,0
2022-11-26T00:00:00Z,Tablet portrait,visitor,3,0,0
2022-11-26T00:00:00Z,::unspecified::,None,0,0,0
2022-11-27T00:00:00Z,Desktop,visitor,163,4,1
2022-11-27T00:00:00Z,Desktop,client,34,0,12
2022-11-27T00:00:00Z,Mobile/Smartphone,visitor,263,16,2
2022-11-27T00:00:00Z,Mobile/Smartphone,client,21,0,10
2022-11-27T00:00:00Z,Mobile/Smartphone,::unspecified::,2,0,0
2022-11-27T00:00:00Z,Tablet landscape,visitor,3,0,0
2022-11-27T00:00:00Z,Tablet portrait,visitor,4,0,0
2022-11-27T00:00:00Z,::unspecified::,None,0,0,0
2022-11-28T00:00:00Z,Desktop,visitor,538,17,3
2022-11-28T00:00:00Z,Desktop,client,77,0,36
2022-11-28T00:00:00Z,Mobile/Smartphone,visitor,319,8,3
2022-11-28T00:00:00Z,Mobile/Smartphone,client,38,0,19
2022-11-28T00:00:00Z,Mobile/Smartphone,::unspecified::,1,0,0
2022-11-28T00:00:00Z,Tablet landscape,visitor,4,0,0
2022-11-28T00:00:00Z,Tablet landscape,client,1,0,0
2022-11-28T00:00:00Z,Tablet portrait,visitor,4,0,0
2022-11-28T00:00:00Z,::unspecified::,None,0,0,0
2022-11-29T00:00:00Z,Desktop,visitor,523,17,3
2022-11-29T00:00:00Z,Desktop,client,42,0,15
2022-11-29T00:00:00Z,Mobile/Smartphone,visitor,317,8,2
2022-11-29T00:00:00Z,Mobile/Smartphone,client,24,0,13
2022-11-29T00:00:00Z,Mobile/Smartphone,::unspecified::,1,0,0
2022-11-29T00:00:00Z,Tablet landscape,visitor,3,0,0
2022-11-29T00:00:00Z,Tablet landscape,client,1,0,0
2022-11-29T00:00:00Z,Tablet portrait,visitor,3,0,0
2022-11-29T00:00:00Z,::unspecified::,None,0,0,0
2022-11-30T00:00:00Z,Desktop,visitor,558,20,6
2022-11-30T00:00:00Z,Desktop,client,48,0,15
2022-11-30T00:00:00Z,Desktop,::unspecified::,1,0,0
2022-11-30T00:00:00Z,Mobile/Smartphone,visitor,316,7,3
2022-11-30T00:00:00Z,Mobile/Smartphone,client,26,0,8
2022-11-30T00:00:00Z,Mobile/Smartphone,::unspecified::,1,0,0
2022-11-30T00:00:00Z,Tablet landscape,visitor,3,0,0
2022-11-30T00:00:00Z,Tablet portrait,visitor,4,0,0
2022-11-30T00:00:00Z,::unspecified::,None,0,0,0
2022-12-01T00:00:00Z,Desktop,visitor,451,12,4
2022-12-01T00:00:00Z,Desktop,client,50,0,24
2022-12-01T00:00:00Z,Desktop,::unspecified::,1,0,0
2022-12-01T00:00:00Z,Mobile/Smartphone,visitor,325,10,2
2022-12-01T00:00:00Z,Mobile/Smartphone,client,26,0,12
2022-12-01T00:00:00Z,Mobile/Smartphone,::unspecified::,2,0,0
2022-12-01T00:00:00Z,Tablet landscape,visitor,3,1,0
2022-12-01T00:00:00Z,Tablet portrait,visitor,6,0,0
2022-12-01T00:00:00Z,Tablet portrait,client,1,0,1
2022-12-01T00:00:00Z,::unspecified::,None,0,0,0
2022-12-02T00:00:00Z,Desktop,visitor,423,14,4
2022-12-02T00:00:00Z,Desktop,client,32,0,17
2022-12-02T00:00:00Z,Desktop,::unspecified::,1,0,0
2022-12-02T00:00:00Z,Mobile/Smartphone,visitor,256,8,0
2022-12-02T00:00:00Z,Mobile/Smartphone,client,13,0,9
2022-12-02T00:00:00Z,Mobile/Smartphone,::unspecified::,1,0,0
2022-12-02T00:00:00Z,Tablet landscape,visitor,5,0,0
2022-12-02T00:00:00Z,Tablet portrait,visitor,5,0,0
2022-12-02T00:00:00Z,::unspecified::,None,0,0,0
2022-12-03T00:00:00Z,Desktop,visitor,146,9,4
2022-12-03T00:00:00Z,Desktop,client,19,0,8
2022-12-03T00:00:00Z,Mobile/Smartphone,visitor,235,14,1
2022-12-03T00:00:00Z,Mobile/Smartphone,client,16,0,3
2022-12-03T00:00:00Z,Tablet landscape,visitor,3,0,0
2022-12-03T00:00:00Z,Tablet landscape,client,1,0,0
2022-12-03T00:00:00Z,Tablet portrait,None,0,0,0
2022-12-03T00:00:00Z,::unspecified::,None,0,0,0
2022-12-04T00:00:00Z,Desktop,visitor,177,11,2
2022-12-04T00:00:00Z,Desktop,client,29,0,16
2022-12-04T00:00:00Z,Desktop,::unspecified::,1,0,0
2022-12-04T00:00:00Z,Mobile/Smartphone,visitor,249,10,2
2022-12-04T00:00:00Z,Mobile/Smartphone,client,17,0,11
2022-12-04T00:00:00Z,Mobile/Smartphone,::unspecified::,3,0,0
2022-12-04T00:00:00Z,Tablet landscape,visitor,8,0,0
2022-12-04T00:00:00Z,Tablet landscape,client,1,0,0
2022-12-04T00:00:00Z,Tablet portrait,visitor,2,0,0
2022-12-04T00:00:00Z,::unspecified::,None,0,0,0
2022-12-05T00:00:00Z,Desktop,visitor,577,22,4
2022-12-05T00:00:00Z,Desktop,client,43,0,14
2022-12-05T00:00:00Z,Desktop,::unspecified::,6,0,0
2022-12-05T00:00:00Z,Mobile/Smartphone,visitor,403,17,4
2022-12-05T00:00:00Z,Mobile/Smartphone,client,26,0,15
2022-12-05T00:00:00Z,Mobile/Smartphone,::unspecified::,9,0,0
2022-12-05T00:00:00Z,Tablet landscape,visitor,7,0,0
2022-12-05T00:00:00Z,Tablet portrait,visitor,1,0,0
2022-12-05T00:00:00Z,::unspecified::,None,0,0,0
2022-12-06T00:00:00Z,Desktop,visitor,797,31,10
2022-12-06T00:00:00Z,Desktop,client,65,0,29
2022-12-06T00:00:00Z,Desktop,::unspecified::,19,0,0
2022-12-06T00:00:00Z,Mobile/Smartphone,visitor,808,22,5
2022-12-06T00:00:00Z,Mobile/Smartphone,client,37,0,19
2022-12-06T00:00:00Z,Mobile/Smartphone,::unspecified::,20,0,0
2022-12-06T00:00:00Z,Tablet landscape,visitor,7,0,0
2022-12-06T00:00:00Z,Tablet portrait,visitor,5,0,0
2022-12-06T00:00:00Z,::unspecified::,None,0,0,0
2022-12-07T00:00:00Z,Desktop,visitor,725,37,6
2022-12-07T00:00:00Z,Desktop,client,58,0,16
2022-12-07T00:00:00Z,Desktop,::unspecified::,14,0,0
2022-12-07T00:00:00Z,Mobile/Smartphone,visitor,627,10,3
2022-12-07T00:00:00Z,Mobile/Smartphone,client,42,0,28
2022-12-07T00:00:00Z,Mobile/Smartphone,::unspecified::,23,0,0
2022-12-07T00:00:00Z,Tablet landscape,visitor,7,0,0
2022-12-07T00:00:00Z,Tablet portrait,visitor,4,0,0
2022-12-07T00:00:00Z,Tablet portrait,client,1,0,0
2022-12-07T00:00:00Z,Tablet portrait,::unspecified::,1,0,0
2022-12-07T00:00:00Z,::unspecified::,None,0,0,0
2022-12-08T00:00:00Z,Desktop,visitor,584,21,5
2022-12-08T00:00:00Z,Desktop,client,48,0,17
2022-12-08T00:00:00Z,Desktop,::unspecified::,9,0,0
2022-12-08T00:00:00Z,Mobile/Smartphone,visitor,509,26,7
2022-12-08T00:00:00Z,Mobile/Smartphone,client,30,0,14
2022-12-08T00:00:00Z,Mobile/Smartphone,::unspecified::,20,0,0
2022-12-08T00:00:00Z,Tablet landscape,visitor,4,0,0
2022-12-08T00:00:00Z,Tablet portrait,visitor,6,0,0
2022-12-08T00:00:00Z,Tablet portrait,client,1,0,0
2022-12-08T00:00:00Z,::unspecified::,None,0,0,0
2022-12-09T00:00:00Z,Desktop,visitor,509,23,1
2022-12-09T00:00:00Z,Desktop,client,44,0,11
2022-12-09T00:00:00Z,Desktop,::unspecified::,10,0,0
2022-12-09T00:00:00Z,Mobile/Smartphone,visitor,389,16,2
2022-12-09T00:00:00Z,Mobile/Smartphone,client,27,0,12
2022-12-09T00:00:00Z,Mobile/Smartphone,::unspecified::,16,0,0
2022-12-09T00:00:00Z,Tablet landscape,visitor,6,2,0
2022-12-09T00:00:00Z,Tablet portrait,visitor,6,1,0
2022-12-09T00:00:00Z,::unspecified::,None,0,0,0
2022-12-10T00:00:00Z,Desktop,visitor,166,11,3
2022-12-10T00:00:00Z,Desktop,client,26,0,20
2022-12-10T00:00:00Z,Desktop,::unspecified::,6,0,0
2022-12-10T00:00:00Z,Mobile/Smartphone,visitor,295,9,2
2022-12-10T00:00:00Z,Mobile/Smartphone,client,24,0,14
2022-12-10T00:00:00Z,Mobile/Smartphone,::unspecified::,15,0,0
2022-12-10T00:00:00Z,Tablet landscape,visitor,3,0,0
2022-12-10T00:00:00Z,Tablet portrait,None,0,0,0
2022-12-10T00:00:00Z,::unspecified::,None,0,0,0
2022-12-11T00:00:00Z,Desktop,visitor,195,9,3
2022-12-11T00:00:00Z,Desktop,client,41,0,14
2022-12-11T00:00:00Z,Desktop,::unspecified::,8,0,0
2022-12-11T00:00:00Z,Mobile/Smartphone,visitor,260,15,2
2022-12-11T00:00:00Z,Mobile/Smartphone,client,15,0,5
2022-12-11T00:00:00Z,Mobile/Smartphone,::unspecified::,7,0,0
2022-12-11T00:00:00Z,Tablet landscape,visitor,4,0,0
2022-12-11T00:00:00Z,Tablet portrait,visitor,2,0,0
2022-12-11T00:00:00Z,::unspecified::,None,0,0,0
2022-12-12T00:00:00Z,Desktop,visitor,576,22,7
2022-12-12T00:00:00Z,Desktop,client,58,0,20
2022-12-12T00:00:00Z,Desktop,::unspecified::,16,0,0
2022-12-12T00:00:00Z,Mobile/Smartphone,visitor,361,16,1
2022-12-12T00:00:00Z,Mobile/Smartphone,client,33,0,20
2022-12-12T00:00:00Z,Mobile/Smartphone,::unspecified::,17,0,0
2022-12-12T00:00:00Z,Tablet landscape,visitor,3,0,0
2022-12-12T00:00:00Z,Tablet landscape,client,1,0,0
2022-12-12T00:00:00Z,Tablet landscape,::unspecified::,1,0,0
2022-12-12T00:00:00Z,Tablet portrait,visitor,3,0,0
2022-12-12T00:00:00Z,::unspecified::,None,0,0,0
2022-12-13T00:00:00Z,Desktop,visitor,513,22,3
2022-12-13T00:00:00Z,Desktop,client,43,0,10
2022-12-13T00:00:00Z,Desktop,::unspecified::,9,0,0
2022-12-13T00:00:00Z,Mobile/Smartphone,visitor,339,12,5
2022-12-13T00:00:00Z,Mobile/Smartphone,client,21,0,12
2022-12-13T00:00:00Z,Mobile/Smartphone,::unspecified::,13,0,0
2022-12-13T00:00:00Z,Tablet landscape,visitor,5,1,0
2022-12-13T00:00:00Z,Tablet landscape,client,1,0,0
2022-12-13T00:00:00Z,Tablet landscape,::unspecified::,1,0,0
2022-12-13T00:00:00Z,Tablet portrait,visitor,2,0,0
2022-12-13T00:00:00Z,Tablet portrait,client,1,0,0
2022-12-13T00:00:00Z,Tablet portrait,::unspecified::,1,0,0
2022-12-13T00:00:00Z,::unspecified::,None,0,0,0
2022-12-14T00:00:00Z,Desktop,visitor,513,17,4
2022-12-14T00:00:00Z,Desktop,client,37,0,12
2022-12-14T00:00:00Z,Desktop,::unspecified::,10,0,0
2022-12-14T00:00:00Z,Mobile/Smartphone,visitor,290,9,2
2022-12-14T00:00:00Z,Mobile/Smartphone,client,14,0,6
2022-12-14T00:00:00Z,Mobile/Smartphone,::unspecified::,6,0,0
2022-12-14T00:00:00Z,Tablet landscape,visitor,5,0,0
2022-12-14T00:00:00Z,Tablet landscape,client,1,0,0
2022-12-14T00:00:00Z,Tablet landscape,::unspecified::,1,0,0
2022-12-14T00:00:00Z,Tablet portrait,client,1,0,0
2022-12-14T00:00:00Z,::unspecified::,None,0,0,0
2022-12-15T00:00:00Z,Desktop,visitor,391,11,8
2022-12-15T00:00:00Z,Desktop,client,43,0,20
2022-12-15T00:00:00Z,Desktop,::unspecified::,9,0,0
2022-12-15T00:00:00Z,Mobile/Smartphone,visitor,273,17,3
2022-12-15T00:00:00Z,Mobile/Smartphone,client,23,0,11
2022-12-15T00:00:00Z,Mobile/Smartphone,::unspecified::,12,0,0
2022-12-15T00:00:00Z,Tablet landscape,visitor,4,0,0
2022-12-15T00:00:00Z,Tablet portrait,visitor,2,0,0
2022-12-15T00:00:00Z,::unspecified::,None,0,0,0
2022-12-16T00:00:00Z,Desktop,visitor,431,18,4
2022-12-16T00:00:00Z,Desktop,client,28,0,7
2022-12-16T00:00:00Z,Desktop,::unspecified::,7,0,0
2022-12-16T00:00:00Z,Mobile/Smartphone,visitor,260,7,0
2022-12-16T00:00:00Z,Mobile/Smartphone,client,15,0,5
2022-12-16T00:00:00Z,Mobile/Smartphone,::unspecified::,6,0,0
2022-12-16T00:00:00Z,Tablet landscape,visitor,2,0,0
2022-12-16T00:00:00Z,Tablet portrait,visitor,3,0,0
2022-12-16T00:00:00Z,::unspecified::,None,0,0,0
2022-12-17T00:00:00Z,Desktop,visitor,156,3,3
2022-12-17T00:00:00Z,Desktop,client,23,0,5
2022-12-17T00:00:00Z,Desktop,::unspecified::,6,0,0
2022-12-17T00:00:00Z,Mobile/Smartphone,visitor,218,12,5
2022-12-17T00:00:00Z,Mobile/Smartphone,client,12,0,7
2022-12-17T00:00:00Z,Mobile/Smartphone,::unspecified::,6,0,0
2022-12-17T00:00:00Z,Tablet landscape,visitor,2,0,0
2022-12-17T00:00:00Z,Tablet portrait,visitor,6,0,0
2022-12-17T00:00:00Z,::unspecified::,None,0,0,0
2022-12-18T00:00:00Z,Desktop,visitor,149,11,7
2022-12-18T00:00:00Z,Desktop,client,16,0,8
2022-12-18T00:00:00Z,Desktop,::unspecified::,4,0,0
